,x,y,goal x,goal y,waypoint,current distance,obstacle distance,obstacle angle,heading,yaw,goal angle
447,967572.6154366289,1935250.7329923683,967572.8151,1935255.675,2,4.95,2.93,2,-3.102,-1.6510118996880736,1.5304170198653568
448,967572.6244644506,1935250.7581253417,967572.8151,1935255.675,2,4.92,2.99,2,-3.081,-1.6698427110198908,1.5320440451617219
449,967572.6267333959,1935250.770839137,967572.8151,1935255.675,2,4.91,2.99,2,-3.075,-1.6758663474586981,1.5324056501187535
450,967572.6274017174,1935250.7901790175,967572.8151,1935255.675,2,4.89,2.99,2,-3.075,-1.676290511442545,1.532390418289623
451,967572.6262481343,1935250.8032196956,967572.8151,1935255.675,2,4.88,2.99,2,-3.083,-1.6681389340297905,1.5320512799492865
452,967572.6224563048,1935250.8229004373,967572.8151,1935255.675,2,4.86,2.99,2,-3.089,-1.6634135785469493,1.5311140069568379
453,967572.6163756979,1935250.8426057473,967572.8151,1935255.675,2,4.84,2.99,2,-3.117,-1.636321445960599,1.5296961221520324
454,967572.6057556303,1935250.8695463315,967572.8151,1935255.675,2,4.81,2.99,2,3.126,-1.598775586204772,1.5272599403336258
455,967572.5933510235,1935250.89741961,967572.8151,1935255.675,2,4.78,3.23,2,3.062,-1.5373461675722457,1.5244151200754732
456,967572.5837534616,1935250.9176333663,967572.8151,1935255.675,2,4.76,3.23,2,3.039,-1.5168783104317956,1.5222054881136566
457,967572.5762108171,1935250.9333488527,967572.8151,1935255.675,2,4.75,3.23,2,3.02,-1.4993791069410725,1.5204578765601646
458,967572.5735319997,1935250.9425360055,967572.8151,1935255.675,2,4.74,3.23,2,3.001,-1.4813036929159302,1.5197957233402188
459,967572.5708217337,1935250.9556129142,967572.8151,1935255.675,2,4.73,3.23,2,2.994,-1.474880683015739,1.5190818862385762
460,967572.5664321068,1935250.9764283297,967572.8151,1935255.675,2,4.71,3.23,2,2.982,-1.4645581958320881,1.5179215107819135
461,967572.5667953129,1935251.0015148232,967572.8151,1935255.675,2,4.68,3.23,2,2.983,-1.465276267688741,1.517715717747133
462,967572.5685083834,1935251.0146469309,967572.8151,1935255.675,2,4.67,2.6,2,2.997,-1.479089081172277,1.517932977745438
463,967572.569085742,1935251.0416133094,967572.8151,1935255.675,2,4.64,2.6,2,3.005,-1.4871627288035174,1.5177501473627208
464,967572.568815635,1935251.048992866,967572.8151,1935255.675,2,4.63,2.6,2,3.011,-1.4929411080585229,1.5176074614723267
465,967572.5694796456,1935251.0762657442,967572.8151,1935255.675,2,4.61,2.6,2,3.017,-1.4990994661230381,1.5174366018164382
466,967572.5731903596,1935251.0961575303,967572.8151,1935255.675,2,4.59,2.6,2,3.031,-1.513020404659207,1.5180133487023098
467,967572.5755311388,1935251.1101081988,967572.8151,1935255.675,2,4.57,2.6,2,3.044,-1.525364630271194,1.518363697059801
468,967572.576778935,1935251.1313795496,967572.8151,1935255.675,2,4.55,2.6,2,3.053,-1.5344268565434849,1.5183925505484208
469,967572.5820818864,1935251.160496003,967572.8151,1935255.675,2,4.52,2.6,2,3.07,-1.5509091675892688,1.5192266500535865
470,967572.58757339,1935251.181606114,967572.8151,1935255.675,2,4.5,2.64,2,3.085,-1.564363869690855,1.520203733280064
471,967572.5909659438,1935251.2023166472,967572.8151,1935255.675,2,4.48,2.64,2,3.108,-1.586811591038146,1.52072644560066
472,967572.5945293752,1935251.2237926945,967572.8151,1935255.675,2,4.46,2.64,2,3.115,-1.5937005214851527,1.5212838376569617
473,967572.6001661104,1935251.245362795,967572.8151,1935255.675,2,4.43,2.64,2,3.13,-1.6073273359590616,1.5223125706733627
474,967572.6063901975,1935251.2664540638,967572.8151,1935255.675,2,4.41,2.64,2,-3.133,-1.6266790898553156,1.5234895527341212
475,967572.6096419682,1935251.280678592,967572.8151,1935255.675,2,4.4,2.64,2,-3.123,-1.6356543372792676,1.5240750030371515
476,967572.6145338984,1935251.30878161,967572.8151,1935255.675,2,4.37,2.71,1,-3.115,-1.6428223140588343,1.5248927117784876
477,967572.6148186967,1935251.3158038633,967572.8151,1935255.675,2,4.36,2.71,1,-3.11,-1.6480559027215604,1.5248840644211104
478,967572.6127537555,1935251.343918116,967572.8151,1935255.675,2,4.34,2.71,1,-3.126,-1.632679121731509,1.5241107131665654
479,967572.6089671634,1935251.3651855558,967572.8151,1935255.675,2,4.31,2.71,1,3.138,-1.6151654206787456,1.5230040441868196
480,967572.6057082362,1935251.3839746888,967572.8151,1935255.675,2,4.3,2.71,1,3.137,-1.6151654206787456,1.5220373976361503
481,967572.6008564035,1935251.4012433738,967572.8151,1935255.675,2,4.28,2.71,1,3.116,-1.5952830721502689,1.5207082148249444
482,967572.5968942579,1935251.4143766193,967572.8151,1935255.675,2,4.27,2.71,1,3.091,-1.5713822002807891,1.5196265229688226
483,967572.5961944247,1935251.4219171456,967572.8151,1935255.675,2,4.26,2.71,1,3.084,-1.5649921057697753,1.5193718459664904
484,967572.5958908839,1935251.4428891803,967572.8151,1935255.675,2,4.24,2.71,1,3.084,-1.5645723092057167,1.5190459350288472
485,967572.5946178179,1935251.4538531527,967572.8151,1935255.675,2,4.23,2.37,1,3.081,-1.5620944873569873,1.51861098318829
486,967572.5923610181,1935251.4710258679,967572.8151,1935255.675,2,4.21,2.37,1,3.072,-1.5543517394644129,1.517862863964207
487,967572.5926140511,1935251.4877046,967572.8151,1935255.675,2,4.19,2.37,1,3.071,-1.5534386153984663,1.5177126751055605
488,967572.593977624,1935251.5036229703,967572.8151,1935255.675,2,4.18,2.37,1,3.078,-1.5603684857999653,1.5178364516928102
489,967572.5941528565,1935251.517523894,967572.8151,1935255.675,2,4.16,2.37,1,3.079,-1.5611111510226687,1.51770173777548
490,967572.5958215449,1935251.5276956493,967572.8151,1935255.675,2,4.15,2.37,1,3.08,-1.562213846586925,1.5179729872514256
491,967572.6001698364,1935251.536292965,967572.8151,1935255.675,2,4.14,2.3,1,3.095,-1.576211712445048,1.518911219072308
492,967572.6055479039,1935251.5511158274,967572.8151,1935255.675,2,4.13,2.3,1,3.113,-1.5926095291967246,1.520025741212284
493,967572.6069742148,1935251.5707576422,967572.8151,1935255.675,2,4.11,2.3,1,3.121,-1.6009529254422388,1.520129810624696
494,967572.6106659501,1935251.5880098497,967572.8151,1935255.675,2,4.09,2.3,1,3.128,-1.6074699071560892,1.5208172969487395
495,967572.6170320823,1935251.6059301523,967572.8151,1935255.675,2,4.07,2.3,1,-3.138,-1.623020883511201,1.5221582563637637
496,967572.6288051292,1935251.6291998606,967572.8151,1935255.675,2,4.05,2.3,1,-3.104,-1.654512860216088,1.5247823453940554
497,967572.6364956761,1935251.644425707,967572.8151,1935255.675,2,4.03,2.3,1,-3.084,-1.6728143188983997,1.5265129203253047
498,967572.6404901572,1935251.6637422855,967572.8151,1935255.675,2,4.02,2.3,1,-3.064,-1.6920343193448422,1.527293841141256
499,967572.6397732411,1935251.678101929,967572.8151,1935255.675,2,4.0,2.3,1,-3.069,-1.687151743364234,1.5269587230289952
500,967572.637938336,1935251.6879432707,967572.8151,1935255.675,2,3.99,2.3,1,-3.089,-1.6681370043675825,1.526391338835196
501,967572.6332704213,1935251.710905332,967572.8151,1935255.675,2,3.97,2.3,1,-3.102,-1.6564074642259072,1.5249593241759634
502,967572.6315841175,1935251.7171639074,967572.8151,1935255.675,2,3.96,2.3,1,-3.109,-1.649789382101411,1.5244617818820447
503,967572.6242317947,1935251.749663921,967572.8151,1935255.675,2,3.93,2.3,1,3.14,-1.6176378765324553,1.5222099159842193
504,967572.6216779404,1935251.7624992197,967572.8151,1935255.675,2,3.92,2.3,1,3.128,-1.6069374932612217,1.521399604351019
505,967572.6172879314,1935251.7814229026,967572.8151,1935255.675,2,3.9,2.35,1,3.121,-1.6013726654793246,1.5200352568048208
506,967572.6136748313,1935251.7956296245,967572.8151,1935255.675,2,3.88,2.35,1,3.094,-1.5754796564844813,1.5189207816585564
507,967572.6122974867,1935251.805478251,967572.8151,1935255.675,2,3.87,2.35,1,3.086,-1.5671748544000876,1.5184340082189072
508,967572.6108695775,1935251.8146700733,967572.8151,1935255.675,2,3.87,2.35,1,3.084,-1.565876110717239,1.5179406891903393
509,967572.6082751215,1935251.8262232349,967572.8151,1935255.675,2,3.85,2.35,1,3.076,-1.5584286048802785,1.5171101431345921
510,967572.6062033337,1935251.8336961442,967572.8151,1935255.675,2,3.85,2.35,1,3.061,-1.5445595919603725,1.51646813238397
511,967572.6062363876,1935251.8488610354,967572.8151,1935255.675,2,3.83,2.35,1,3.061,-1.5444296575444885,1.5162618420082699
512,967572.6070950696,1935251.8581655633,967572.8151,1935255.675,2,3.82,2.19,1,3.068,-1.551247520913865,1.5163534677628514
513,967572.6055510668,1935251.8784770877,967572.8151,1935255.675,2,3.8,2.19,1,3.065,-1.5489879281955254,1.5156573139790646
514,967572.6051239918,1935251.891880225,967572.8151,1935255.675,2,3.79,2.19,1,3.062,-1.5465357531878938,1.5153498172939637
515,967572.6052491183,1935251.9012646005,967572.8151,1935255.675,2,3.78,2.19,1,3.062,-1.5472228491087787,1.5152452734969248
516,967572.6049337997,1935251.907651801,967572.8151,1935255.675,2,3.77,2.19,1,3.063,-1.5481815394926837,1.5150678473326242
517,967572.6020726875,1935251.9167902856,967572.8151,1935255.675,2,3.76,2.19,1,3.057,-1.542423950052806,1.5141737281601193
518,967572.5984323733,1935251.9327052305,967572.8151,1935255.675,2,3.75,2.19,1,3.042,-1.52865100391122,1.5129638920522324
519,967572.59939707,1935251.9468475652,967572.8151,1935255.675,2,3.73,2.16,1,3.041,-1.528408217955602,1.513002895541651
520,967572.6001202214,1935251.9684919552,967572.8151,1935255.675,2,3.71,2.16,1,3.051,-1.538236238710292,1.512860611488509
521,967572.5984201,1935251.9794491285,967572.8151,1935255.675,2,3.7,2.16,1,3.048,-1.5357957254502308,1.512230738429674
522,967572.5968137089,1935251.99409972,967572.8151,1935255.675,2,3.69,2.16,1,3.041,-1.5289689307599177,1.511563279158122
523,967572.5996684704,1935252.0121776746,967572.8151,1935255.675,2,3.67,2.16,1,3.053,-1.5406005227657698,1.512048287311606
524,967572.6024383272,1935252.0202616556,967572.8151,1935255.675,2,3.66,2.16,1,3.053,-1.5406005227657698,1.5126739314970348
525,967572.6048349821,1935252.0307043563,967572.8151,1935255.675,2,3.65,2.16,1,3.07,-1.556600342518474,1.5131631973693536
526,967572.6060341459,1935252.0339577112,967572.8151,1935255.675,2,3.65,2.16,1,3.073,-1.5599443682757999,1.5134400727898958
527,967572.6136766633,1935252.0464519835,967572.8151,1935255.675,2,3.63,2.16,1,3.114,-1.5983318477194304,1.5153425127214382
528,967572.6249847761,1935252.0586842694,967572.8151,1935255.675,2,3.62,2.17,1,3.125,-1.6072153354233896,1.518273155898272
529,967572.6317536867,1935252.0647266349,967572.8151,1935255.675,2,3.61,2.17,1,-3.126,-1.6371430520460073,1.5200553116791724
530,967572.647278891,1935252.0765531554,967572.8151,1935255.675,2,3.6,2.17,1,-3.076,-1.6833028004383686,1.524192999445302
531,967572.6558238385,1935252.0821966482,967572.8151,1935255.675,2,3.6,2.17,1,-3.061,-1.69575065912257,1.5264933339696463
532,967572.6694274986,1935252.0901480762,967572.8151,1935255.675,2,3.59,2.17,1,-3.005,-1.7484267543460128,1.5301831011162403
533,967572.683866671,1935252.097365275,967572.8151,1935255.675,2,3.58,2.17,1,-2.959,-1.7904097792804545,1.5341311760308074
534,967572.6921979579,1935252.1010983745,967572.8151,1935255.675,2,3.58,2.17,1,-2.909,-1.8380549826105357,1.5364211139627209
535,967572.7003402795,1935252.1071168473,967572.8151,1935255.675,2,3.57,2.29,0,-2.899,-1.845152422097256,1.5386427599061898
536,967572.7048347766,1935252.1161131405,967572.8151,1935255.675,2,3.56,2.29,0,-2.886,-1.8572549553700841,1.5398231700080043
537,967572.7065573226,1935252.1286504203,967572.8151,1935255.675,2,3.55,2.29,0,-2.891,-1.851789462753246,1.5401990039989526
538,967572.708539069,1935252.1383237187,967572.8151,1935255.675,2,3.54,2.29,0,-2.895,-1.8476792342163204,1.5406751922691895
539,967572.7144961213,1935252.1551085676,967572.8151,1935255.675,2,3.52,2.29,0,-2.892,-1.8488547749747881,1.542222576860845
540,967572.7204103551,1935252.1669193094,967572.8151,1935255.675,2,3.51,2.29,0,-2.88,-1.8589894401297025,1.5438110127311735
541,967572.7358431631,1935252.190293074,967572.8151,1935255.675,2,3.49,2.29,0,-2.858,-1.877330256521246,1.5480560572819224
542,967572.7448214099,1935252.2012982927,967572.8151,1935255.675,2,3.47,2.35,0,-2.839,-1.8932626176335805,1.5505674730860965
543,967572.7589483142,1935252.216626656,967572.8151,1935255.675,2,3.46,2.35,0,-2.808,-1.9206946437934969,1.5545613091464274
544,967572.7712769381,1935252.2318348442,967572.8151,1935255.675,2,3.44,2.35,0,-2.773,-1.9517490275247036,1.5580694624711122
545,967572.7836433504,1935252.2465859565,967572.8151,1935255.675,2,3.43,2.35,0,-2.756,-1.9655575437077408,1.5616213069272242
546,967572.796012438,1935252.2611692932,967572.8151,1935255.675,2,3.41,2.35,0,-2.739,-1.9789948945130074,1.565205140609685
547,967572.8085948109,1935252.2757712824,967572.8151,1935255.675,2,3.4,2.35,0,-2.711,-2.002838089139189,1.5688826040909647
548,967572.8215412871,1935252.2905011233,967572.8151,1935255.675,2,3.38,2.35,0,-2.69,-2.0204681596896052,1.572699497566091
549,967572.8346385837,1935252.3053401583,967572.8151,1935255.675,2,3.37,2.35,0,-2.668,-2.0388490510767165,1.5765946464030873
550,967572.8434832608,1935252.3151532863,967572.8151,1935255.675,2,3.36,2.84,0,-2.655,-2.048639012714667,1.5792439102955371
551,967572.8607041172,1935252.3354585879,967572.8151,1935255.675,2,3.34,2.84,0,-2.635,-2.0636696288851866,1.5844512803161168
552,967572.8690229354,1935252.3457210138,967572.8151,1935255.675,2,3.33,2.84,0,-2.613,-2.0829097919156445,1.586991491323677
553,967572.882115676,1935252.3685083,967572.8151,1935255.675,2,3.31,2.84,0,-2.609,-2.082745022729824,1.591061462131435
554,967572.8949500504,1935252.3921915698,967572.8151,1935255.675,2,3.28,2.84,0,-2.608,-2.0796725671557494,1.5951152324247948
555,967572.9019021532,1935252.4039730765,967572.8151,1935255.675,2,3.27,2.84,0,-2.606,-2.079784569956983,1.59732676771654
556,967572.9155523648,1935252.4281575298,967572.8151,1935255.675,2,3.25,3.29,0,-2.601,-2.0806991667022903,1.601724939266545
557,967572.9291098487,1935252.4524167867,967572.8151,1935255.675,2,3.22,3.29,0,-2.597,-2.0804708534285297,1.6061599809569813
558,967572.935597828,1935252.4646028047,967572.8151,1935255.675,2,3.21,3.29,0,-2.595,-2.079376444030923,1.6083123361151626
559,967572.9430380552,1935252.4840505498,967572.8151,1935255.675,2,3.19,3.29,0,-2.599,-2.073666088950093,1.6108689034368755
560,967572.9506514531,1935252.5022042969,967572.8151,1935255.675,2,3.18,3.29,0,-2.606,-2.063520450573321,1.6134933939485723
561,967572.9569453396,1935252.513166752,967572.8151,1935255.675,2,3.17,3.29,0,-2.604,-2.063168984142785,1.6156280067160562
562,967572.967789284,1935252.5353842652,967572.8151,1935255.675,2,3.14,3.29,0,-2.601,-2.0625304365590678,1.6193911511886447
563,967572.9769132308,1935252.5602289035,967572.8151,1935255.675,2,3.12,3.29,0,-2.613,-2.047692746599185,1.6226999473841013
564,967572.9844881085,1935252.5788854824,967572.8151,1935255.675,2,3.1,3.37,0,-2.614,-2.0436873425289943,1.6254517369243497
565,967572.9814857872,1935252.5892269341,967572.8151,1935255.675,2,3.09,3.37,0,-2.617,-2.041306060256374,1.6246644546340252
566,967572.9845965924,1935252.6046391826,967572.8151,1935255.675,2,3.08,3.37,0,-2.625,-2.032398476806755,1.625944479253173
567,967572.9912583973,1935252.6212369264,967572.8151,1935255.675,2,3.06,3.37,0,-2.632,-2.0230989474240038,1.6284181478722273
568,967572.9980101475,1935252.6398498847,967572.8151,1935255.675,2,3.04,3.37,0,-2.64,-2.0125526942877086,1.6309874851098836
569,967573.0042616869,1935252.6592176694,967572.8151,1935255.675,2,3.02,3.37,0,-2.644,-2.0062240844137778,1.633438181495364
570,967573.0107223819,1935252.6788633913,967572.8151,1935255.675,2,3.0,3.12,5,-2.645,-2.0019655417510482,1.6359953272971766
571,967573.014844788,1935252.6920643905,967572.8151,1935255.675,2,2.99,3.12,5,-2.652,-1.9939970507823492,1.637658996515277
572,967573.023094215,1935252.7181765963,967572.8151,1935255.675,2,2.96,3.12,5,-2.661,-1.9807989052478419,1.6410244508211478
573,967573.0261768103,1935252.731528847,967572.8151,1935255.675,2,2.95,3.12,5,-2.664,-1.9763623804672423,1.642383952900651
574,967573.029420001,1935252.752038676,967572.8151,1935255.675,2,2.93,3.12,5,-2.679,-1.960117695096889,1.643988248382577
575,967573.0263453429,1935252.7745836952,967572.8151,1935255.675,2,2.91,3.12,5,-2.704,-1.9358978413185322,1.6435007182344683
576,967573.0260441712,1935252.7877447454,967572.8151,1935255.675,2,2.89,3.12,5,-2.717,-1.9223941924135168,1.6437271978464005
577,967573.0247818865,1935252.8095253264,967572.8151,1935255.675,2,2.87,2.98,5,-2.733,-1.9066835505655797,1.643841407455138
578,967573.0234502731,1935252.8241650374,967572.8151,1935255.675,2,2.86,2.98,5,-2.768,-1.8718024792108439,1.6437505696281784
579,967573.0209072441,1935252.8382362465,967572.8151,1935255.675,2,2.84,2.98,5,-2.803,-1.8372418695430492,1.6432194500759063
580,967573.0191190396,1935252.8528076634,967572.8151,1935255.675,2,2.83,2.98,5,-2.811,-1.8293731614308966,1.6429617660783093
581,967573.0155146838,1935252.866465309,967572.8151,1935255.675,2,2.82,2.98,5,-2.82,-1.8210588225885216,1.6420347347740207
582,967573.0101886924,1935252.8905153188,967572.8151,1935255.675,2,2.79,2.98,5,-2.866,-1.776197373673466,1.6407447858542437
583,967573.007908111,1935252.913011962,967572.8151,1935255.675,2,2.77,2.98,5,-2.887,-1.7555353188940466,1.640490991866364
584,967573.0065822521,1935252.933037102,967572.8151,1935255.675,2,2.75,2.98,5,-2.907,-1.7355258462513,1.6405171414237356
585,967573.0041464475,1935252.9518698594,967572.8151,1935255.675,2,2.73,2.98,5,-2.908,-1.7355258462513,1.6401076013428784
586,967573.0026227945,1935252.9632417501,967572.8151,1935255.675,2,2.72,2.87,0,-2.937,-1.7063880802249707,1.6398381523971273
587,967572.9996767879,1935252.9796254337,967572.8151,1935255.675,2,2.7,2.87,0,-2.955,-1.689034986536854,1.6391686717807288
588,967572.9981042692,1935252.9902337524,967572.8151,1935255.675,2,2.69,2.87,0,-2.971,-1.6734126841738992,1.63885499837258
589,967572.9988584884,1935253.006096649,967572.8151,1935255.675,2,2.68,2.87,0,-2.971,-1.6722068874800027,1.639539520167828
590,967573.0028737264,1935253.0221945625,967572.8151,1935255.675,2,2.66,2.87,0,-2.967,-1.6749239166170047,1.6414615424724515
591,967573.0097238998,1935253.038459678,967572.8151,1935255.675,2,2.64,2.87,0,-2.95,-1.6889193174206518,1.644480594811183
592,967573.018955333,1935253.0546406799,967572.8151,1935255.675,2,2.63,2.87,0,-2.916,-1.7188087111170167,1.648436653472375
593,967573.0300182251,1935253.0707745699,967572.8151,1935255.675,2,2.61,2.87,0,-2.892,-1.7375683294338162,1.6531364709819487
594,967573.042129325,1935253.0881456307,967572.8151,1935255.675,2,2.6,2.73,6,-2.868,-1.7567305932166506,1.658334738164583
595,967573.055461454,1935253.1073973596,967572.8151,1935255.675,2,2.58,2.73,6,-2.824,-1.7953318521122261,1.6641374805167712
596,967573.0647390469,1935253.120680471,967572.8151,1935255.675,2,2.57,2.73,6,-2.8,-1.8154459991672967,1.6682190468501796
597,967573.0784472425,1935253.1469711633,967572.8151,1935255.675,2,2.54,2.73,6,-2.77,-1.8382475023769376,1.674592934715586
598,967573.0842278595,1935253.1671705204,967572.8151,1935255.675,2,2.52,2.73,6,-2.759,-1.8463571908304883,1.677702240247636
599,967573.087092779,1935253.1941885967,967572.8151,1935255.675,2,2.5,2.73,6,-2.768,-1.8347367697292751,1.6799987960090674
600,967573.0862551492,1935253.219957732,967572.8151,1935255.675,2,2.47,3.01,0,-2.773,-1.8293918222139398,1.6807987338549528
601,967573.085930627,1935253.2307537461,967572.8151,1935255.675,2,2.46,3.01,0,-2.798,-1.8039461734634628,1.6811495111050037
602,967573.0873724557,1935253.2455901948,967572.8151,1935255.675,2,2.44,3.01,0,-2.813,-1.7878697166003943,1.6824040980635013
603,967573.0900943174,1935253.2547718356,967572.8151,1935255.675,2,2.44,3.01,0,-2.812,-1.7874073906011136,1.6839344139853847
604,967573.0965338147,1935253.2680860218,967572.8151,1935255.675,2,2.42,3.01,0,-2.8,-1.7955065607844505,1.6871950227973511
605,967573.1052848236,1935253.2818641881,967572.8151,1935255.675,2,2.41,3.01,0,-2.774,-1.8178813378022682,1.6914643700495915
606,967573.1156480631,1935253.2978648872,967572.8151,1935255.675,2,2.4,3.01,0,-2.755,-1.831365989995333,1.6965619175435154
607,967573.1236012152,1935253.3100132272,967572.8151,1935255.675,2,2.39,3.01,0,-2.724,-1.8586271464718003,1.700509124771228
608,967573.1411639919,1935253.3375857854,967572.8151,1935255.675,2,2.36,3.01,0,-2.708,-1.8658427833442472,1.7093996258277813
609,967573.1588247353,1935253.3666702434,967572.8151,1935255.675,2,2.33,3.05,0,-2.665,-1.8992123499929938,1.7186164241768052
610,967573.167474512,1935253.3810570345,967572.8151,1935255.675,2,2.32,3.05,0,-2.649,-1.9113086741259033,1.7232157766204041
611,967573.1801903774,1935253.4026025909,967572.8151,1935255.675,2,2.3,3.05,0,-2.622,-1.9315341374199257,1.7300980554485492
612,967573.191326107,1935253.4237415805,967572.8151,1935255.675,2,2.28,3.05,0,-2.607,-1.9395241024120722,1.7363842378723717
613,967573.2022250915,1935253.4444191228,967572.8151,1935255.675,2,2.26,3.05,0,-2.593,-1.948041115807694,1.7426381204237409
614,967573.2125418235,1935253.4652552009,967572.8151,1935255.675,2,2.25,3.05,0,-2.581,-1.953631179065558,1.7487523946034902
615,967573.2218707683,1935253.4868078313,967572.8151,1935255.675,2,2.23,3.05,0,-2.571,-1.9576577137447966,1.7545919164715704
616,967573.2273108158,1935253.5015706643,967572.8151,1935255.675,2,2.21,2.26,5,-2.569,-1.9563759511340624,1.7582293033350014
617,967573.2365446022,1935253.523350614,967572.8151,1935255.675,2,2.19,2.26,5,-2.563,-1.955570231511493,1.7642180613201732
618,967573.2455525763,1935253.5439827805,967572.8151,1935255.675,2,2.17,2.26,5,-2.556,-1.9574642199602943,1.770108404766884
619,967573.2500461326,1935253.5568693138,967572.8151,1935255.675,2,2.16,2.26,5,-2.553,-1.9573336243288935,1.7733253471171693
620,967573.2543243833,1935253.575610689,967572.8151,1935255.675,2,2.14,2.26,5,-2.554,-1.952561670014732,1.7770368547265065
621,967573.2569510094,1935253.5907711294,967572.8151,1935255.675,2,2.13,2.26,5,-2.57,-1.93381717946523,1.7797007432658174
622,967573.2583444638,1935253.6048135003,967572.8151,1935255.675,2,2.12,2.26,5,-2.571,-1.9299806800207293,1.7817201908929694
623,967573.2577992307,1935253.614141432,967572.8151,1935255.675,2,2.11,2.26,5,-2.58,-1.9205147081320209,1.7823937510037573
624,967573.255822902,1935253.629030225,967572.8151,1935255.675,2,2.09,2.26,5,-2.608,-1.8919915012931656,1.782964597068047
625,967573.2532787917,1935253.6450846815,967572.8151,1935255.675,2,2.08,2.11,5,-2.64,-1.8599201013066464,1.7833949425528095
626,967573.2528073665,1935253.6593567003,967572.8151,1935255.675,2,2.06,2.11,5,-2.649,-1.8491838931588158,1.7846315223188518
627,967573.2512901622,1935253.67223903,967572.8151,1935255.675,2,2.05,2.11,5,-2.663,-1.8350049026213497,1.785241901851694
628,967573.2480610872,1935253.6853229299,967572.8151,1935255.675,2,2.04,2.11,5,-2.677,-1.8215424621572174,1.7850598099939146
629,967573.243399292,1935253.6983229832,967572.8151,1935255.675,2,2.02,2.11,5,-2.684,-1.814522316407427,1.78417428129776
630,967573.2402144028,1935253.7048017832,967572.8151,1935255.675,2,2.02,2.11,5,-2.727,-1.7729131447561712,1.783310645281916
631,967573.2339014725,1935253.7141904007,967572.8151,1935255.675,2,2.01,2.11,5,-2.757,-1.7452854930922517,1.781220565872852
632,967573.2277477247,1935253.721247397,967572.8151,1935255.675,2,2.0,3.17,0,-2.783,-1.7207466358061418,1.7789449937874324
633,967573.2244059439,1935253.7279983014,967572.8151,1935255.675,2,1.99,3.17,0,-2.8,-1.70506215488644,1.778002783970146
634,967573.2222261536,1935253.7403361218,967572.8151,1935255.675,2,1.98,3.17,0,-2.819,-1.6861556394766979,1.7782076655087335
635,967573.2229650065,1935253.749501431,967572.8151,1935255.675,2,1.97,3.17,0,-2.819,-1.6851449424020755,1.7795339417964864
636,967573.2289395803,1935253.769017368,967572.8151,1935255.675,2,1.95,3.17,0,-2.809,-1.6895290374017073,1.7846042631841865
637,967573.2365795639,1935253.783586397,967572.8151,1935255.675,2,1.94,3.17,0,-2.795,-1.6977774184844856,1.7900523685572503
638,967573.2457701544,1935253.7985005078,967572.8151,1935255.675,2,1.93,3.17,0,-2.755,-1.7316529664559521,1.7963966289164084
639,967573.2559735881,1935253.8149563426,967572.8151,1935255.675,2,1.91,1.97,6,-2.724,-1.755327943830381,1.8035247824906646
640,967573.2627814295,1935253.8262168458,967572.8151,1935255.675,2,1.9,1.97,6,-2.696,-1.7783301099598647,1.8083724969285033
641,967573.272723339,1935253.843766934,967572.8151,1935255.675,2,1.89,1.97,6,-2.675,-1.7921830458659425,1.8156799427450625
642,967573.2796012383,1935253.862122552,967572.8151,1935255.675,2,1.87,1.97,6,-2.657,-1.804768118337927,1.8216234769830777
643,967573.2835307466,1935253.8874336695,967572.8151,1935255.675,2,1.85,1.97,6,-2.654,-1.8019933386390246,1.8270830907594535
644,967573.2842973244,1935253.8986894784,967572.8151,1935255.675,2,1.84,1.97,6,-2.659,-1.7951181898001138,1.8290397184511942
645,967573.2842365424,1935253.9120831953,967572.8151,1935255.675,2,1.82,1.97,6,-2.663,-1.7892076923529345,1.8308825134695355
646,967573.2829113238,1935253.9205748795,967572.8151,1935255.675,2,1.82,1.97,6,-2.678,-1.773683703483175,1.8313798937943897
647,967573.2811845257,1935253.923629067,967572.8151,1935255.675,2,1.81,1.97,6,-2.682,-1.7702513207218018,1.8308934441330977
648,967573.278233571,1935253.9288300949,967572.8151,1935255.675,2,1.81,3.2,0,-2.696,-1.757601734717974,1.8300553089445841
649,967573.2747596753,1935253.9342974029,967572.8151,1935255.675,2,1.8,3.2,0,-2.712,-1.7425250108336954,1.828968767753219
650,967573.273768374,1935253.9371497165,967572.8151,1935255.675,2,1.8,3.2,0,-2.726,-1.728183491174488,1.8288406841977058
651,967573.2752284717,1935253.9412615597,967572.8151,1935255.675,2,1.79,3.2,0,-2.724,-1.7288160376123707,1.8302126965049341
652,967573.2788586206,1935253.9470556024,967572.8151,1935255.675,2,1.79,3.2,0,-2.714,-1.735833210729969,1.8330045858144206
653,967573.2842479397,1935253.955425403,967572.8151,1935255.675,2,1.78,3.2,0,-2.706,-1.739789303884013,1.8371420416385502
654,967573.2884863645,1935253.9632581703,967572.8151,1935255.675,2,1.78,3.2,0,-2.69,-1.7523921772849842,1.8406052469677703
655,967573.2992318568,1935253.9839942902,967572.8151,1935255.675,2,1.76,1.79,6,-2.658,-1.7757750498988951,1.8496357291456416
656,967573.3052252148,1935253.9965843398,967572.8151,1935255.675,2,1.75,1.79,6,-2.642,-1.7867320442814816,1.8549128934025272
657,967573.3139444262,1935254.016189759,967572.8151,1935255.675,2,1.73,1.79,6,-2.617,-1.803193077846167,1.8629174165017115
658,967573.3194530116,1935254.030480753,967572.8151,1935255.675,2,1.72,1.79,6,-2.61,-1.804525536711148,1.868376824354961
